internalTaxonId,scientificName,kingdomName,phylumName,className,orderName,familyName,genusName,speciesName,infraType,infraName,infraAuthority,subpopulationName,authority,taxonomicNotes
135671,Coregonus hiemalis,ANIMALIA,CHORDATA,ACTINOPTERYGII,SALMONIFORMES,SALMONIDAE,Coregonus,hiemalis,,,,,"Jurine, 1825",
136721,Bos primigenius,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,BOVIDAE,Bos,primigenius,,,,,"Bojanus, 1827","The International Commission on Zoological Nomenclature (2003) ruled that the name <em>Bos primigenius</em> for this wild species is not invalid by virtue of being antedated by the name based on the domestic form. Therefore, IUCN considers the wild species of Aurochs under the name <em>Bos primigenius</em>, while the domestic forms of cattle are considered under <em>Bos taurus</em> (see Gentry <em>et al</em>. 2004). Grubb (2005) lists <em>B. primigenius</em> as a subspecies of <em>B. taurus</em>, contrary to most authors, but we do not follow that arrangement here."
14316,Namibcypris costata,ANIMALIA,ARTHROPODA,OSTRACODA,PODOCOPIDA,CANDONIDAE,Namibcypris,costata,,,,,"Martens, 1992",
14318,Nancibella quintalia,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,HELICARIONIDAE,Nancibella,quintalia,,,,,"Cox, 1870",
14483,Neduba extincta,ANIMALIA,ARTHROPODA,INSECTA,ORTHOPTERA,TETTIGONIIDAE,Neduba,extincta,,,,,"Rentz, 1977",
14553,Neoplanorbis carinatus,ANIMALIA,MOLLUSCA,GASTROPODA,HYGROPHILA,PLANORBIDAE,Neoplanorbis,carinatus,,,,,"Walker, 1908",
14554,Neoplanorbis smithi,ANIMALIA,MOLLUSCA,GASTROPODA,HYGROPHILA,PLANORBIDAE,Neoplanorbis,smithi,,,,,"Walker, 1908",
14555,Neoplanorbis umbilicatus,ANIMALIA,MOLLUSCA,GASTROPODA,HYGROPHILA,PLANORBIDAE,Neoplanorbis,umbilicatus,,,,,"Walker, 1908",
14681,Nesopupa turtoni,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,PUPILLIDAE,Nesopupa,turtoni,,,,,"Smith, 1892",
14746,Newcombia philippiana,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,ACHATINELLIDAE,Newcombia,philippiana,,,,,"Pfeiffer, 1850",
15166,Oeobia sp. nov.,ANIMALIA,ARTHROPODA,INSECTA,LEPIDOPTERA,CRAMBIDAE,Oeobia,sp. nov.,,,,,,
15187,Ohridohauffenia drimica,ANIMALIA,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,HYDROBIIDAE,Ohridohauffenia,drimica,,,,,"(Radoman, 1964)","<p>Radoman (1985) considered this species to be distinct from the other five taxa in genus <span style=""font-style: italic;"">Ohridohauffenia</span> and its distribution is different based on the distributional data given in Radoman (1985).</p>  <em><br/></em>"
15191,Oleacina guadeloupensis,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,OLEACINIDAE,Oleacina,guadeloupensis,,,,,"Pfeiffer, 1856",
15297,Omphalotropis plicosa,ANIMALIA,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,ASSIMINEIDAE,Omphalotropis,plicosa,,,,,"Pfeiffer, 1852",
153621,Cambarellus chihuahuae,ANIMALIA,ARTHROPODA,MALACOSTRACA,DECAPODA,CAMBARIDAE,Cambarellus,chihuahuae,,,,,"Hobbs, 1980",
153825,Cambarellus alvarezi,ANIMALIA,ARTHROPODA,MALACOSTRACA,DECAPODA,CAMBARIDAE,Cambarellus,alvarezi,,,,,"Villalobos, 1952",
155676,Eupaludestrina spinellii,ANIMALIA,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,COCHLIOPIDAE,Eupaludestrina,spinellii,,,,,"(Gredler, 1860)",
155726,Islamia ateni,ANIMALIA,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,HYDROBIIDAE,Islamia,ateni,,,,,"(Boeters, 1969)",
155997,Bythinella gibbosa,ANIMALIA,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,BYTHINELLIDAE,Bythinella,gibbosa,,,,,"(Moquin-Tandon, 1856)","There are taxonomic issues relating to identity of the species in the genus <span style=""font-style: italic;"">Bythinella</span>, but these can only be resolved with live specimens, and this species has not been recorded for over 50 years."
15732,Ourebia ourebi ssp. kenyae,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,BOVIDAE,Ourebia,ourebi,subspecies,kenyae,,,"Meinhertzhagen, 1905",
15864,Pachystyla rufozonata,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,EUCONULIDAE,Pachystyla,rufozonata,,,,,"Adams, 1867",
15867,Pacifastacus nigrescens,ANIMALIA,ARTHROPODA,MALACOSTRACA,DECAPODA,ASTACIDAE,Pacifastacus,nigrescens,,,,,"(Stimpson, 1857)",
15971,Panulena perrugosa,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,HELICARIONIDAE,Panulena,perrugosa,,,,,"Iredale, 1945",
162307,Euphrasia mendoncae,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,LAMIALES,OROBANCHACEAE,Euphrasia,mendoncae,,,,,Samp.,
16280,Partula salifana,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,PARTULIDAE,Partula,salifana,,,,,"Crampton, 1925",
16300,Partula auriculata,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,PARTULIDAE,Partula,auriculata,,,,,"Broderip, 1832",
16301,Partula candida,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,PARTULIDAE,Partula,candida,,,,,"Crampton, 1956",
16303,Partula citrina,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,PARTULIDAE,Partula,citrina,,,,,"Pease, 1866",
16310,Partula formosa,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,PARTULIDAE,Partula,formosa,,,,,Pease,
16307,Partula cuneata,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,PARTULIDAE,Partula,cuneata,,,,,"Crampton, 1956",
16314,Partula imperforata,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,PARTULIDAE,Partula,imperforata,,,,,"Pease, 1884",
16326,Partula raiatensis,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,PARTULIDAE,Partula,raiatensis,,,,,"Garrett, 1884",
16331,Partula turgida,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,PARTULIDAE,Partula,turgida,,,,,"(Pease, 1864)",This species was confused with <em>Partula clarkei. P. turgida</em> probably became extinct in the 1990s. The captive population was<em> P. clarkei.</em>
16335,Partula callifera,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,PARTULIDAE,Partula,callifera,,,,,Pfeiffer,
16336,Partula cedista,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,PARTULIDAE,Partula,cedista,,,,,"Crampton, 1956",
16337,Partula cytherea,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,PARTULIDAE,Partula,cytherea,,,,,"Cooke &amp; Crampton, 1930","The status of this species has been disputed and Johnson, Murray and Clarke (1992) believed that it may have been a sinistral variety of <span style=""font-style: italic;"">P. affinis, </span>however this similarity is only superficial."
16351,Partulina crassa,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,ACHATINELLIDAE,Partulina,crassa,,,,,"(Newcomb, 1853)",
16353,Partulina montagui,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,ACHATINELLIDAE,Partulina,montagui,,,,,"Pilsbry, 1850",
165210,Viola cryana,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALPIGHIALES,VIOLACEAE,Viola,cryana,,,,,Gillot,
165235,Centaurea pseudoleucolepis,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ASTERALES,ASTERACEAE,Centaurea,pseudoleucolepis,,,,,Kleopow,This species is suspected to be of hybrid origin and it is doubtful whether this is a distinct species.
16601,Perdicella fulgurans,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,ACHATINELLIDAE,Perdicella,fulgurans,,,,,Sykes,
16602,Perdicella maniensis,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,ACHATINELLIDAE,Perdicella,maniensis,,,,,"(Pfeiffer, 1856)",
16603,Perdicella zebra,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,ACHATINELLIDAE,Perdicella,zebra,,,,,Newcomb,
16604,Perdicella zebrina,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,ACHATINELLIDAE,Perdicella,zebrina,,,,,Pfeiffer,
166049,Anabarilius macrolepis,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,XENOCYPRIDIDAE,Anabarilius,macrolepis,,,,,"Yih &amp; Wu, 1964",
168112,Pachnodus ladiguensis,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,CERASTIDAE,Pachnodus,ladiguensis,,,,,"Gerlach, 2003",
168116,Pachnodus curiosus,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,CERASTIDAE,Pachnodus,curiosus,,,,,"Gerlach, 2003",
168191,Partula lugubris,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,PARTULIDAE,Partula,lugubris,,,,,"Pease, 1864",
168200,Samoana inflata,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,PARTULIDAE,Samoana,inflata,,,,,Reeve,
17078,Phrynomedusa fimbriata,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,PHYLLOMEDUSIDAE,Phrynomedusa,fimbriata,,,,,"Miranda-Ribeiro, 1923",
17120,Phyllococcus oahuensis,ANIMALIA,ARTHROPODA,INSECTA,HEMIPTERA,PSEUDOCOCCIDAE,Phyllococcus,oahuensis,,,,,"(Ehrhorn, 1912)",
17240,Physella microstriata,ANIMALIA,MOLLUSCA,GASTROPODA,HYGROPHILA,PHYSIDAE,Physella,microstriata,,,,,"(Chamberlain &amp;  E.G. Berry, 1930)",
173001,Cyclura onchiopsis,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,IGUANIDAE,Cyclura,onchiopsis,,,,,"Cope, 1885","Cope (1885) used both <em>Cyclura onchiopsis</em> and <em>Cyclura nigerrima</em>; but only the former was diagnosed. Consequently, the latter must was a <em>nomen nudum</em>. Nearly a year later, Cope (1885 [1886]) provided a diagnosis for <em>C. nigerrima</em>. Barbour (1937) relegated <em>C. nigerrima</em> to a subspecies of <em>C. cornuta</em>. Schwartz and Carey (1977) formally placed <em>C. nigerrima</em> in the synonymy of <em>C. onchiopsis</em>.<br/><br/>Originally described as a full species, the Navassa Rhinoceros Iguana was relegated to subspecific status within the Rhinoceros Iguanas (<em>Cyclura cornuta</em>) first by Cope (1885 [1886]), without presenting any evidence other than superficial physical similarity. That status was contradicted by Barbour and Noble (1916), although Barbour (1937) later reverted to the subspecific designation. Carey (1977) recognized <em>Cyclura onchiopsis</em> as a full species, but most subsequent authorities followed Schwartz and Thomas (1975) in recognizing it as a subspecies. Powell (1999) re-elevated the taxon to full species status."
17448,Placostylus bivaricosus ssp. etheridgei,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,ORTHALICIDAE,Placostylus,bivaricosus,subspecies,etheridgei,,,"Hedley, 1891",
17449,Placostylus cuniculinsulae,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,ORTHALICIDAE,Placostylus,cuniculinsulae,,,,,"Cox, 1872",
17480,Planorbella multivolvis,ANIMALIA,MOLLUSCA,GASTROPODA,HYGROPHILA,PLANORBIDAE,Planorbella,multivolvis,,,,,"(Case, 1847)",
17672,Pleurobema altum,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONIDA,UNIONIDAE,Pleurobema,altum,,,,,"(Conrad, 1854)",
17673,Pleurobema avellanum,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONIDA,UNIONIDAE,Pleurobema,avellanum,,,,,"Simpson, 1900",
17675,Pleurobema bournianum,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONIDA,UNIONIDAE,Pleurobema,bournianum,,,,,"(I. Lea, 1840)",
17680,Pleurobema flavidulum,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONIDA,UNIONIDAE,Pleurobema,flavidulum,,,,,"(I. Lea, 1861)",
17684,Pleurobema hagleri,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONIDA,UNIONIDAE,Pleurobema,hagleri,,,,,"Frierson, 1900",
17686,Pleurobema johannis,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONIDA,UNIONIDAE,Pleurobema,johannis,,,,,"(I. Lea, 1859)",
17687,Pleurobema murrayense,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONIDA,UNIONIDAE,Pleurobema,murrayense,,,,,"(I. Lea, 1868)",
17688,Pleurobema nucleopsis,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONIDA,UNIONIDAE,Pleurobema,nucleopsis,,,,,"(Conrad, 1849)",
17694,Pleurobema troschelianum,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONIDA,UNIONIDAE,Pleurobema,troschelianum,,,,,"(I. Lea, 1852)",
17695,Pleurobema verum,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONIDA,UNIONIDAE,Pleurobema,verum,,,,,"(I. Lea, 1861)",
17708,Pleurodonte desidens,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,CAMAENIDAE,Pleurodonte,desidens,,,,,"(Rang, 1834)",
18090,Posticobia norfolkensis,ANIMALIA,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,TATEIDAE,Posticobia,norfolkensis,,,,,"(Sykes, 1900)",
180996,Platytropius siamensis,ANIMALIA,CHORDATA,ACTINOPTERYGII,SILURIFORMES,HORABAGRIDAE,Platytropius,siamensis,,,,,"(Sauvage, 1883)",<em>Platytropius siamensis</em> was described from the Chao Phraya River in Bangkok (Sauvage 1883) as a species of <em>Pseudeutropius</em>. Hora (1937) subsequently erected the genus <em>Platytropius</em> for this species.
184497,Pseudamnicola latasteana,ANIMALIA,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,HYDROBIIDAE,Pseudamnicola,latasteana,,,,,"Letourneux &amp; Bourguignat, 1887",The generic position is uncertain in absence of anatomical data.
184510,Chambardia letourneuxi,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONIDA,IRIDINIDAE,Chambardia,letourneuxi,,,,,"Servain, 1890",The name of the family Mutelidae has been altered in Iridinidae.
184511,Bythinella mauritanica,ANIMALIA,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,BYTHINELLIDAE,Bythinella,mauritanica,,,,,Letourneux &amp; Bourguignat 1887,The generic position is uncertain due to lack of anatomical data. Synonymisation according to Boeters (1976).
184524,Pseudamnicola desertorum,ANIMALIA,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,HYDROBIIDAE,Pseudamnicola,desertorum,,,,,"(Bourguignat, 1862)",The generic status is uncertain due to lack of anatomical data. The taxonomy of the hydrobiids of Algeria has not been revised since 1864.
184558,Pseudamnicola oudrefica,ANIMALIA,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,HYDROBIIDAE,Pseudamnicola,oudrefica,,,,,"(Letourneux &amp; Bourguignat, 1887)",The generic position is uncertain due to lack of anatomical data. Synonymisation according to Boeters (1976).
184605,Hydrobia gracilis,ANIMALIA,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,HYDROBIIDAE,Hydrobia,gracilis,,,,,"Morelet, 1880",The generic status is uncertain due to lack of anatomical study.
184612,Pseudamnicola singularis,ANIMALIA,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,HYDROBIIDAE,Pseudamnicola,singularis,,,,,"Letourneux &amp; Bourguignat, 1887",The generic position is uncertain due to lack of anatomical data.
184618,Pseudamnicola barratei,ANIMALIA,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,HYDROBIIDAE,Pseudamnicola,barratei,,,,,"Letourneux &amp; Bourguignat, 1887",The generic position uncertain in absence of anatomical data. Synonymisation based on Boeters (1976)
184705,Bythinella microcochlia,ANIMALIA,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,BYTHINELLIDAE,Bythinella,microcochlia,,,,,"Letourneux &amp; Bourguignat, 1887","The generic position is uncertain due to lack of anatomical data. According to Boeters (1976) the shells from Goulette (Tunisia) identified by Letourneux and Bourguignat (1887) as <span style=""font-style: italic;"">B. microcochlia</span> belong to a different species. They are hence not incorporated in this assessment."
184731,Pseudamnicola ragia,ANIMALIA,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,HYDROBIIDAE,Pseudamnicola,ragia,,,,,"Letourneux &amp; Bourguignat, 1887",The generic position is uncertain due to lack of anatomical data. Synonymisation according to Boeters (1976).
184739,Bythinella limnopsis,ANIMALIA,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,BYTHINELLIDAE,Bythinella,limnopsis,,,,,"Letourneux &amp; Bourguignat, 1887","Generic position uncertain by lack of anatomical data. Synonymisation according to Boeters (1976), but here considered a distinct species."
184742,Pseudamnicola globulina,ANIMALIA,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,HYDROBIIDAE,Pseudamnicola,globulina,,,,,"Letourneux &amp; Bourguignat, 1887",The generic position is uncertain in absence of anatomical data. Synonymisation based on Boeters (1976)
184749,Pseudamnicola letourneuxiana,ANIMALIA,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,HYDROBIIDAE,Pseudamnicola,letourneuxiana,,,,,"(Bourguignat, 1862)","This is a distinct species, possibly new genus. The generic status is uncertain due to lack of anatomical data. The taxonomy of the hydrobiids of Algeria has not been revised since 1864.<br/><br/>Glöer <em>et al.</em> (2010) reviewed the genera <em>Pseudamnicola </em>and <em>Mercuria</em>, and placed this species within&#160;<em>Pseudamnicola.</em>"
184753,Pseudamnicola doumeti,ANIMALIA,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,HYDROBIIDAE,Pseudamnicola,doumeti,,,,,"Letourneux &amp; Bourguignat, 1887",The generic position is uncertain in absence of anatomical data. Synonymisation based on Boeters (1976).
18912,Pupilla obliquicosta,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,PUPILLIDAE,Pupilla,obliquicosta,,,,,"E.A. Smith, 1892",This species is currently placed as&#160;<em>taxon inquirendum</em> by MolluscaBase (2022).
18979,Marstonia olivacea,ANIMALIA,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,HYDROBIIDAE,Marstonia,olivacea,,,,,"Pilsbry, 1895","The genus <span style=""font-style: italic;"">Marstonia </span>was formerly relegated to the synonomy of <span style=""font-style: italic;"">Pyrgulopsis </span>by Hershler and Thompson (1987), but Thompson and Hershler (2002) later re-evaluated eastern North American species assigned to <span style=""font-style: italic;"">Pyrgulopsis </span>and recognized them as distinct species of the genus <span style=""font-style: italic;"">Marstonia</span>."
19057,Quintalia flosculus,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,HELICARIONIDAE,Quintalia,flosculus,,,,,"Cox, 1866",
19058,Quintalia stoddartii,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,HELICARIONIDAE,Quintalia,stoddartii,,,,,"Gray, 1834",
191546,Vernonia sechellensis,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ASTERALES,ASTERACEAE,Vernonia,sechellensis,,,,,Baker,
193438,Oeceoclades seychellarum,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ASPARAGALES,ORCHIDACEAE,Oeceoclades,seychellarum,,,,,(Rolfe ex Summerh.) Garay &amp; P.Taylor,
19440,Rhachis comorensis,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,CERASTIDAE,Rhachis,comorensis,,,,,"(Morelet, 1881)",
19441,Rhachis sanguineus,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,CERASTIDAE,Rhachis,sanguineus,,,,,"(Barclay, 1857)",
19460,Rhantus novacaledoniae,ANIMALIA,ARTHROPODA,INSECTA,COLEOPTERA,DYTISCIDAE,Rhantus,novacaledoniae,,,,,"Balfour-Browne, 1944",
19461,Rhantus orbignyi,ANIMALIA,ARTHROPODA,INSECTA,COLEOPTERA,DYTISCIDAE,Rhantus,orbignyi,,,,,"Balke, 1992",
19462,Rhantus papuanus,ANIMALIA,ARTHROPODA,INSECTA,COLEOPTERA,DYTISCIDAE,Rhantus,papuanus,,,,,"Balfour-Browne, 1939",
19695,Rhyacophila amabilis,ANIMALIA,ARTHROPODA,INSECTA,TRICHOPTERA,RHYACOPHILIDAE,Rhyacophila,amabilis,,,,,"Denning, 1965",
19741,Romankenkius pedderensis,ANIMALIA,PLATYHELMINTHES,TURBELLARIA,TRICLADIDA,DUGESIIDAE,Romankenkius,pedderensis,,,,,"Ball, 1974",
19873,Salvelinus agassizii,ANIMALIA,CHORDATA,ACTINOPTERYGII,SALMONIFORMES,SALMONIDAE,Salvelinus,agassizii,,,,,"(Garman, 1885)",
199838,Pennatomys nivalis,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Pennatomys,nivalis,,,,,"Turvey, Weksler, Morris &amp; Nokkert, 2010",
20074,Scotorythra megalophylla,ANIMALIA,ARTHROPODA,INSECTA,LEPIDOPTERA,GEOMETRIDAE,Scotorythra,megalophylla,,,,,"Meyrick, 1899",
20075,Scotorythra nesiotes,ANIMALIA,ARTHROPODA,INSECTA,LEPIDOPTERA,GEOMETRIDAE,Scotorythra,nesiotes,,,,,"(Perkins, 1901)",
20207,Siettitia balsetensis,ANIMALIA,ARTHROPODA,INSECTA,COLEOPTERA,DYTISCIDAE,Siettitia,balsetensis,,,,,"Abeille de Perrin, 1904",
20257,Sinployea canalis,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,CHAROPIDAE,Sinployea,canalis,,,,,"Garrett, 1872",
20258,Sinployea decorticata,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,CHAROPIDAE,Sinployea,decorticata,,,,,"Garrett, 1872",
20259,Sinployea harveyensis,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,CHAROPIDAE,Sinployea,harveyensis,,,,,"Garrett, 1872",
20260,Sinployea otareae,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,CHAROPIDAE,Sinployea,otareae,,,,,"Garrett, 1872",
20261,Sinployea planospira,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,CHAROPIDAE,Sinployea,planospira,,,,,"Garrett, 1872",
20262,Sinployea proxima,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,CHAROPIDAE,Sinployea,proxima,,,,,"Garrett, 1872",
20263,Sinployea rudis,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,CHAROPIDAE,Sinployea,rudis,,,,,"Garrett, 1872",
20264,Sinployea tenuicostata,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,CHAROPIDAE,Sinployea,tenuicostata,,,,,"Garrett, 1872",
20265,Sinployea youngi,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,CHAROPIDAE,Sinployea,youngi,,,,,"Garrett, 1872",
